x,y,desired_speed
10.609593766850113,-10.153383181951876,1995.9791784040483
10.618010767085895,-10.128698421461323,1995.4242087167092
10.626624863702672,-10.105968252510317,1995.2472444129378
10.636631699030758,-10.08272531728736,1995.5506117908324
10.64835848570454,-10.058622439587722,1996.424598760481
10.662205858286578,-10.033056443841598,1997.94745484396
10.676295928459846,-10.007001062609564,2000.1853911753335
10.690188477010661,-9.98122565562968,2003.1925805006538
10.704618894194816,-9.954923724168134,2007.0111571779623
10.71865146626314,-9.92961651950457,2011.671217177288
10.733386842450766,-9.90482907881248,2017.1908180806486
10.749688483078963,-9.880758929962068,2023.57597908205
10.765611800339892,-9.857016166085062,2030.8206809874855
10.781414678900287,-9.83320024412415,2038.9068662149389
10.79732814431014,-9.808708261153246,2047.8044387943798
10.813346512878475,-9.782801830897021,2057.471264367768
10.828462235563991,-9.757600484635654,2067.853170189051
10.842867442948672,-9.733988076238603,2078.883945124164
10.858085846580384,-9.711224374260915,2090.4853396510307
10.873500258291749,-9.688763992891921,2102.567065859564
10.890757780088991,-9.666914052289105,2115.026797451665
10.905996690429138,-9.647816895739684,2127.750169741221
10.92091291406951,-9.628473318631341,2140.6107796541114
10.934577781320955,-9.611260426725872,2153.4701857282
10.948303706181909,-9.592817910407826,2166.1779081133413
10.962730546412,-9.57338030058647,2178.5714285713775
10.978564312096687,-9.554208422736165,2190.4761904761394
10.993897148187106,-9.535281339908167,2202.3809523809014
11.009038916531283,-9.515450170705101,2214.2857142856624
11.025167079426925,-9.494467380355365,2226.1904761904243
11.038908996695977,-9.473950178532496,2238.095238095186
11.054389175577143,-9.452556125076306,2249.9999999999472
11.06933786823597,-9.432989891553197,2261.9047619047096
11.084237874744904,-9.411679360581804,2273.8095238094706
11.099596178086735,-9.388737353412534,2285.714285714232
11.115334414400962,-9.365074766427899,2297.619047618994
11.130202429725466,-9.341067284910595,2309.523809523756
11.143792305469582,-9.31696190837938,2321.428571428517
11.157175935907059,-9.293501278787698,2333.8220918865536
11.170437993656687,-9.27019427491908,2346.529814271695
11.185787585978323,-9.244816521927593,2359.3892203457835
11.201868868994119,-9.218472532841652,2372.249830258674
11.216423089363088,-9.192787569602462,2384.9732025482303
11.23085901700375,-9.166129816301687,2397.4329341403313
11.244304055560088,-9.140493882599847,2409.5146603488643
11.256631069172476,-9.115388072448836,2421.116054875731
11.26867012292234,-9.091085105228345,2432.146829810844
11.28158468466486,-9.067393569306729,2442.528735632127
11.294754242399572,-9.044303502923627,2452.1955612055153
11.306830230119278,-9.022070264941698,2461.093133784956
11.318556399977444,-9.001188844441904,2469.1793190124095
11.327801982485195,-8.982073186189401,2476.424020917845
11.337231899952638,-8.963077740319472,2482.8091819192464
11.34758383105598,-8.946290259477744,2488.3287828226066
11.35816642465479,-8.92836761921885,2492.9888428219324
11.368181111990905,-8.912908324399863,2496.8074194992405
11.379043574007655,-8.897326230775803,2499.814608824561
11.388703730828393,-8.88226408155983,2502.0525451559347
11.39781182822589,-8.866423759943608,2503.5754012394136
11.407677855061253,-8.849198250573052,2504.4493882090624
11.41709938793225,-8.831307375160536,2504.752755586957
11.430079931555623,-8.811082826878264,2504.575791283185
11.44350251987788,-8.788007590695226,2504.020821595846
11.456344513112562,-8.76427014014233,2503.2022112110512
11.468266043499238,-8.740154508321254,2503.223880309472
11.481460148464699,-8.715592128940298,2503.8751571009047
11.49647143228684,-8.690071140690405,2504.981484959179
11.511614021415847,-8.664206277693467,2506.404422422161
11.528368374730016,-8.638750252228391,2508.041643191751
11.544375043147957,-8.612918223089476,2509.151582566429
11.561848851714062,-8.585416340440513,2509.5055111739725
11.57815126666054,-8.558997542908996,2508.8987764181834
11.593603513766116,-8.533512338091823,2507.150802478886
11.610951531037562,-8.507666504848064,2504.105090311928
11.626919454824888,-8.482736229467935,2499.629217649181
11.642140114142984,-8.458496868027572,2493.61483899854
11.658266645537314,-8.435026727244178,2485.977685643923
11.672177239563949,-8.412608026751544,2476.657565645272
11.684980984542172,-8.391617870822778,2465.618363838551
11.697109378829353,-8.371836420248309,2452.8480418357485
11.709264699710856,-8.353783678506472,2438.358638024877
11.719391500147811,-8.336940922356682,2422.1862675699704
11.730390290898168,-8.319950897205757,2404.3911224110884
11.740806643823753,-8.304604307852461,2385.057471264312
11.747979228376874,-8.28826590505544,2364.293659621747
11.753808225415685,-8.27400575315424,2341.2545926449716
11.760567505358605,-8.259278156374602,2316.445882630478
11.766165766986703,-8.244932194553904,2290.373141874757
11.772964157466744,-8.229601709235116,2263.541982674299
11.780394341400795,-8.214077553510517,2236.4580173255954
11.789332774262908,-8.197641650718516,2209.626858125138
11.797875988260039,-8.179317928343805,2183.554117369417
11.804256872184716,-8.160340741003766,2158.7454073549234
11.80984527325556,-8.142954746936468,2135.706340378148
11.817695107800139,-8.124620501040608,2114.942528735583
11.827825836533362,-8.105826420918179,2095.6088775888065
11.839595502317044,-8.086555430085774,2077.8137324299246
11.850076854490258,-8.068058631361271,2061.6413619750183
11.86260420457128,-8.049373533532162,2047.1519581641462
11.87589093240705,-8.029932767153849,2034.3816361613442
11.890741102871559,-8.010102195734422,2023.3424343546228
11.905534541579069,-7.991155615641324,2014.0223143559715
11.921964486693774,-7.972257275138631,2006.3851610013546
11.940387939235563,-7.953143895934804,2000.3707823507136
11.956647639436989,-7.934652087405478,1995.8949096879667
11.97306739523543,-7.916496031545554,1992.8491975210088
11.988443026427799,-7.898333175064728,1991.1012235817109
12.003669929231082,-7.8790425255797985,1990.4944888259217
12.01874786090775,-7.861239735694804,1990.8484174334656
12.032677240141622,-7.842743256527614,1991.9583568081432
12.044302786342621,-7.823075920243868,1993.5955775777336
12.054053422225948,-7.802824152709185,1995.50727359399
12.062248994899425,-7.783860264841239,1997.4165619326443
12.069149634732389,-7.765725633313558,1999.022482893404
12.074903680708708,-7.747588942558687,1999.9999999999534
12.082610116482087,-7.72999252402283,1999.9999999999534
12.092350882069107,-7.71107603036243,1999.9999999999534
12.100513369368647,-7.691037109737904,1999.9999999999534
12.111126940060252,-7.669748306176431,1999.9999999999534
12.121991861688702,-7.646193746867532,1999.9999999999534
12.134128721177348,-7.620683444288997,1999.9999999999534
12.146072101902815,-7.593994143596179,1999.9999999999534
12.159697362764714,-7.5676594713601855,1999.9999999999534
12.174655189040177,-7.540317172082643,1999.9999999999534
12.190030478246385,-7.513663112193697,1999.9999999999534
12.204525066301072,-7.487101651618652,1999.9999999999534
12.219965846490942,-7.462085489564161,1999.9999999999534
12.2342792429573,-7.438410863536818,1999.9999999999534
12.249120296995926,-7.415136796375837,1999.9999999999534
12.263429464042364,-7.394292661055717,1999.9999999999534
12.276442601433308,-7.374146717399226,1999.9999999999534
12.28821015593322,-7.354677885655138,1999.9999999999534
12.298847658036598,-7.335309992891984,1999.9999999999534
12.308420258993142,-7.317221031055339,1999.9999999999534
12.315321950620536,-7.300339191893812,1999.9999999999534
12.32013737665842,-7.284676495176951,1999.9999999999534
12.323415399340227,-7.268779550875344,1999.9999999999534
12.325399490719827,-7.252532836061144,1999.9999999999534
12.32463228381853,-7.237842834583401,1999.9999999999534
12.322669363963062,-7.222574283200666,1999.9999999999534
12.318292650094687,-7.208131443956503,1999.9999999999534
12.314590142089184,-7.1951842505912165,1999.9999999999534
12.310012974996333,-7.183977125091271,1999.9999999999534
12.306680785005332,-7.171884581687808,1999.9999999999534
12.303212163801007,-7.159722283914091,1999.9999999999534
12.299525056363992,-7.146069523202921,1999.9999999999534
12.297580173003425,-7.130412573050485,1999.9999999999534
12.295516579758447,-7.112029395888212,1999.9999999999534
12.295262397406939,-7.091636538734388,1999.9999999999534
12.293172157298839,-7.0686393898793565,1999.9999999999534
12.290997237259218,-7.045413621194259,1999.9999999999534
12.288301827841078,-7.020374765103316,1999.9999999999534
12.284416788960563,-6.994342414805975,1999.9999999999534
12.278835285196374,-6.967189334257933,1999.9999999999534
12.273172254429676,-6.9410352044904435,1999.9999999999534
12.266380835143986,-6.914652735662223,1999.9999999999534
12.261453587348214,-6.889451709440561,1999.9999999999534
12.256633464343473,-6.8651873640395635,1999.9999999999534
12.250440225362082,-6.840586202359282,1999.9999999999534
12.24271409736571,-6.814175326345468,1999.9999999999534
12.233420470786864,-6.786435604490368,1999.9999999999534
12.223384563647057,-6.759970372972003,1996.4809384163757
12.212285952411655,-6.734008189214311,1990.699622957641
12.200641185596078,-6.709361907011994,1983.8261849384855
12.185974282753556,-6.685430537235255,1976.9440792799621
